CMPCODE|CUSTID|DOCTYPE|DOCSUBTYPE|DOCNUM|SOURCESYS|INVOICEREF|GLACCT|DOCDATE|POSTDATE|K84DATE|CLEARDATE|DOCDESC|XACTREF|CUSTREF|EXTREF5|DOCCURR|HOMECURR|DUALCURR|NORMCURR|ORGVAL_DOC|ORGVAL_HOME|ORGVAL_DUAL|ORGVAL_NORM|OPENVAL_DOC|OPENVAL_HOME|OPENVAL_DUAL|OPENVAL_NORM
C310|227800010|SALE-INV-CDN|INV|22241965|LOCUS|458825056|112111|2016-03-04|2016-03-05||||10827689673721|10229583||CAD|CAD||USD|57.8|57.8||43.11|57.8|57.8||43.11
C310|136188010|SALE-INV-CDN|INV|22247780|LOCUS|727341736|112111|2016-03-04|2016-03-05||||10827690345883|4500191464||CAD|CAD||USD|16.28|16.28||12.14|16.28|16.28||12.14
C310|272711400|SALE-INV-CDN|INV|22247784|LOCUS|410751253|112111|2016-03-04|2016-03-05||||10827911830211|0409465077||CAD|CAD||USD|7.91|7.91||5.9|7.91|7.91||5.9
C165|352577010|SALE-INV-CDN|INV|707211|LOCUS|830362035|112111|2016-03-04|2016-03-05||||10827911601430|317861||CAD|CAD||USD|153.36|153.36||114.39|153.36|153.36||114.39
C310|152047010|SALE-INV-CDN|INV|22247152|LOCUS|245472446|112111|2016-03-04|2016-03-05||||10827690485598|0026999109||CAD|CAD||USD|5091.41|5091.41||3797.58|5091.41|5091.41||3797.58
C310|358207010|SALE-INV-CDN|INV|22235730|LOCUS|842313834|112111|2016-03-04|2016-03-05||||10827690629249|2332||CAD|CAD||USD|38.3|38.3||28.57|38.3|38.3||28.57
C310|121628010|SALE-INV-CDN|INV|22237320|LOCUS|310030296|112111|2016-03-04|2016-03-05||||10827961202988|20322||CAD|CAD||USD|89.66|89.66||66.88|89.66|89.66||66.88
C310|100013020|SALE-INV-CDN|INV|22239080|LOCUS|410735087|112111|2016-03-04|2016-03-05||||10827689974543|7200779916||CAD|CAD||USD|21.73|21.73||16.21|21.73|21.73||16.21
C310|157612010|SALE-INV-CDN|INV|22240663|LOCUS|458828574|112111|2016-03-04|2016-03-05||||10827689953844|CC0PA||CAD|CAD||USD|39.55|39.55||29.5|39.55|39.55||29.5
C310|136474010|SALE-INV-CDN|INV|22239424|LOCUS|438576057|112111|2016-03-04|2016-03-05||||10827690694385|331668||CAD|CAD||USD|753|753||561.65|753|753||561.65
C310|152047010|SALE-INV-CDN|INV|22247155|LOCUS|320852601|112111|2016-03-04|2016-03-05||||10827690594658|0026999124||CAD|CAD||USD|3273.12|3273.12||2441.35|3273.12|3273.12||2441.35
C310|203462010|SALE-INV-CDN|INV|22247255|LOCUS|458830967|112111|2016-03-04|2016-03-05||||10827690052971|0026985733||CAD|CAD||USD|75.22|75.22||56.11|75.22|75.22||56.11
C310|165548010|SALE-INV-CDN|INV|22242561|LOCUS|410731362|112111|2016-03-04|2016-03-05||||10827911677124|114456400378||CAD|CAD|USD|USD|5.69|5.69|4.45|4.45|5.69|5.69|4.45|4.45
C310|272711400|SALE-INV-CDN|INV|22247768|LOCUS|410751238|112111|2016-03-04|2016-03-05||||10827911830073|0409464950||CAD|CAD||USD|7.91|7.91||5.9|7.91|7.91||5.9
C310|131016030|SALE-INV-CDN|INV|22236125|LOCUS|310024759|112111|2016-03-04|2016-03-05||||10827690188428|10641279||CAD|CAD||USD|42.3|42.3||31.55|42.3|42.3||31.55
C310|294827130|SALE-INV-CDN|INV|22242087|LOCUS|515997963|112111|2016-03-04|2016-03-05||||10827690100070|8084430369||CAD|CAD||USD|792.31|792.31||590.97|792.31|792.31||590.97
C310|345792025|SALE-INV-CDN|INV|22236592|LOCUS|515983153|112111|2016-03-04|2016-03-05||||10827687939066|NA||CAD|CAD||USD|5.57|5.57||4.15|5.57|5.57||4.15
C310|345912040|SALE-INV-CDN|INV|22236594|LOCUS|515998663|112111|2016-03-04|2016-03-05||||10827690232217|4505313658||CAD|CAD||USD|183.82|183.82||137.11|183.82|183.82||137.11
C310|123734010|SALE-INV-CDN|INV|22239743|LOCUS|458845870|112111|2016-03-04|2016-03-05||||10827690664027|13136||CAD|CAD||USD|530.59|530.59||395.76|530.59|530.59||395.76
C310|165548010|SALE-INV-CDN|INV|22242947|LOCUS|410735430|112111|2016-03-04|2016-03-05||||10827911702955|114456556808||CAD|CAD|USD|USD|3.26|3.26|2.55|2.55|3.26|3.26|2.55|2.55
C310|157061005|SALE-INV-CDN|INV|22237121|LOCUS|547015301|112111|2016-03-04|2016-03-05||||10827175252755|NA||CAD|CAD||USD|228.26|228.26||170.25|228.26|228.26||170.25
C310|157277010|SALE-INV-CDN|INV|22237127|LOCUS|547015315|112111|2016-03-04|2016-03-05||||10827175252891|NA||CAD|CAD||USD|240.13|240.13||179.11|240.13|240.13||179.11
C310|157394010|SALE-INV-CDN|INV|22237132|LOCUS|547015332|112111|2016-03-04|2016-03-05||||10827175264065|NA||CAD|CAD||USD|84.75|84.75||63.21|84.75|84.75||63.21
C310|159359004|SALE-INV-CDN|INV|22239841|LOCUS|458845916|112111|2016-03-04|2016-03-05||||10827690668771|7520447038||CAD|CAD||USD|13.5|13.5||10.07|13.5|13.5||10.07
C310|121703010|SALE-INV-CDN|INV|22245270|LOCUS|310029291|112111|2016-03-04|2016-03-05||||10827690539079|PER9005||CAD|CAD||USD|306.18|306.18||228.37|306.18|306.18||228.37
C310|133387140|SALE-INV-CDN|INV|22247588|LOCUS|410741252|112111|2016-03-04|2016-03-05||||67033051106195|997698||CAD|CAD||USD|42.66|42.66||31.82|42.66|42.66||31.82
C165|332916010|SALE-INV-CDN|INV|706827|LOCUS|410752912|112111|2016-03-04|2016-03-05||||10827961138649|0897134||CAD|CAD||USD|36.19|36.19||26.99|36.19|36.19||26.99
U125|924120001|SALE-INV-USD|INV|6797797|SmartBorder|138539170|112121|2016-03-04|2016-03-05||||30071120074|1699109||USD|USD||USD|36.65|36.65||36.65|36.65|36.65||36.65
U125|947517001|SALE-INV-USD|INV|6797799|SmartBorder|138539174|112121|2016-03-04|2016-03-05||||30071119779|||USD|USD|CAD|USD|73.4|73.4|102.39|73.4|73.4|73.4|102.39|73.4
U125|952690001|SALE-INV-USD|INV|6797801|SmartBorder|138538044|112121|2016-03-04|2016-03-05||||30071105554|42616635||USD|USD||USD|27.81|27.81||27.81|27.81|27.81||27.81
U125|921294001|SALE-INV-USD|INV|6797806|SmartBorder|138538049|112121|2016-03-04|2016-03-05||||30075442474|BOUOQC3076222||USD|USD||USD|7.3|7.3||7.3|7.3|7.3||7.3
U125|946853001|SALE-INV-USD|INV|6798356|SmartBorder|138538719|112121|2016-03-04|2016-03-05||||30071003106|184618||USD|USD|CAD|USD|26.65|26.65|37.18|26.65|26.65|26.65|37.18|26.65
U125|954094001|SALE-INV-USD|INV|6798647|SmartBorder|138539062|112121|2016-03-04|2016-03-05||||30071118516|82980||USD|USD|CAD|USD|55.75|55.75|77.77|55.75|55.75|55.75|77.77|55.75
C310|227800010|SALE-INV-CDN|INV|22241952|LOCUS|458824879|112111|2016-03-04|2016-03-05||||10827689767052|10229427||CAD|CAD||USD|25.71|25.71||19.18|25.71|25.71||19.18
C310|341558010|SALE-INV-CDN|INV|22236411|LOCUS|438575577|112111|2016-03-04|2016-03-05||||10827690596104|791234||CAD|CAD|USD|USD|2492.95|2492.95|1986.41|1986.41|2492.95|2492.95|1986.41|1986.41
C310|345016003|SALE-INV-CDN|INV|22237072|LOCUS|842313009|112111|2016-03-04|2016-03-05||||10827690498811|9386811||CAD|CAD||USD|70.36|70.36||52.48|70.36|70.36||52.48
C310|129549010|SALE-INV-CDN|INV|22235971|LOCUS|310030640|112111|2016-03-04|2016-03-05||||10827961205082|81825||CAD|CAD||USD|33.03|33.03||24.64|33.03|33.03||24.64
C165|333126010|SALE-INV-CDN|INV|706829|LOCUS|410752818|112111|2016-03-04|2016-03-05||||10827690669567|6200170801||CAD|CAD||USD|4489.53|4489.53||3348.65|4489.53|4489.53||3348.65
C310|364411040|SALE-INV-CDN|INV|22236609|LOCUS|515001018|112111|2016-03-04|2016-03-05||||10827690455148|NA||CAD|CAD|USD|USD|245.76|245.76|194.82|194.82|245.76|245.76|194.82|194.82
C310|325089015|SALE-INV-CDN|INV|22246846|LOCUS|515000130|112111|2016-03-04|2016-03-05||||10827690454001|NA||CAD|CAD||USD|285.9|285.9||213.25|285.9|285.9||213.25
C165|332916020|SALE-INV-CDN|INV|706912|LOCUS|842314477|112111|2016-03-04|2016-03-05||||10827961189981|02PU8357||CAD|CAD||USD|50.68|50.68||37.8|50.68|50.68||37.8
C310|289211010|SALE-INV-CDN|INV|22236141|LOCUS|458846328|112111|2016-03-04|2016-03-05||||10827690691612|1110498317||CAD|CAD||USD|947.07|947.07||706.4|947.07|947.07||706.4
C310|140541010|SALE-INV-CDN|INV|22242100|LOCUS|530605891|112111|2016-03-04|2016-03-05||||10827961207415|6430126||CAD|CAD||USD|22.37|22.37||16.69|22.37|22.37||16.69
C310|206805035|SALE-INV-CDN|INV|22235758|LOCUS|410731911|112111|2016-03-04|2016-03-05||||10827175755797|7636OB||CAD|CAD||USD|66.09|66.09||49.3|66.09|66.09||49.3
C310|160700010|SALE-INV-CDN|INV|22236431|LOCUS|451360305|112111|2016-03-04|2016-03-05||||10827690132740|4500931432||CAD|CAD|USD|USD|60.91|60.91|47.22|47.22|60.91|60.91|47.22|47.22
C310|158712010|SALE-INV-CDN|INV|22237173|LOCUS|547015247|112111|2016-03-04|2016-03-05||||10827175261404|NA||CAD|CAD||USD|223.13|223.13||166.43|223.13|223.13||166.43
C310|136546010|SALE-INV-CDN|INV|22241553|LOCUS|434153744|112111|2016-03-04|2016-03-05||||10827690382505|3532057770||CAD|CAD||USD|50|50||37.29|50|50||37.29
C310|137970170|SALE-INV-CDN|INV|22241909|LOCUS|458845991|112111|2016-03-04|2016-03-05||||10827911843591|1098662884||CAD|CAD||USD|18.65|18.65||13.91|18.65|18.65||13.91
C310|138965100|SALE-INV-CDN|INV|22244038|LOCUS|451358591|112111|2016-03-04|2016-03-05||||10827690024055|38303||CAD|CAD|USD|USD|70.48|70.48|56.16|56.16|70.48|70.48|56.16|56.16
U125|950905001|SALE-INV-USD|INV|6797845|SmartBorder|138538096|112121|2016-03-04|2016-03-05||||30071107535|4629546296||USD|USD||USD|34.15|34.15||34.15|34.15|34.15||34.15
C310|136768010|SALE-INV-CDN|INV|22235444|LOCUS|458842681|112111|2016-03-04|2016-03-05||||10827690556093|4928037250||CAD|CAD|USD|USD|1528.29|1528.29|1193.98|1193.98|1528.29|1528.29|1193.98|1193.98
C310|351543010|SALE-INV-CDN|INV|22238476|LOCUS|839489424|112111|2016-03-04|2016-03-05||||10827911827693|70497441||CAD|CAD|USD|USD|834.78|834.78|665.16|665.16|834.78|834.78|665.16|665.16
C310|140771110|SALE-INV-CDN|INV|22241540|LOCUS|429309628|112111|2016-03-04|2016-03-05||||10827163490688|NA1||CAD|CAD||USD|237.95|237.95||177.48|237.95|237.95||177.48
C165|334261010|SALE-INV-CDN|INV|706954|LOCUS|429308315|112111|2016-03-04|2016-03-05||||10827690283903|0016713||CAD|CAD||USD|539.98|539.98||402.76|539.98|539.98||402.76
C310|330967010|SALE-INV-CDN|INV|22238606|LOCUS|842310850|112111|2016-03-04|2016-03-05||||10827690233354|110009515||CAD|CAD||USD|131.8|131.8||98.31|131.8|131.8||98.31
C310|357315010|SALE-INV-CDN|INV|22235602|LOCUS|615950526|112111|2016-03-04|2016-03-05||||10827690618736|010340215170||CAD|CAD|USD|USD|322.15|322.15|256.69|256.69|322.15|322.15|256.69|256.69
C310|136615005|SALE-INV-CDN|INV|22236624|LOCUS|530606158|112111|2016-03-04|2016-03-05||||10827961209393|SRI0024||CAD|CAD||USD|29.4|29.4||21.93|29.4|29.4||21.93
C310|206805035|SALE-INV-CDN|INV|22235767|LOCUS|410750158|112111|2016-03-04|2016-03-05||||10827690555183|7914OB||CAD|CAD||USD|18225.87|18225.87||13594.29|18225.87|18225.87||13594.29
C310|151636010|SALE-INV-CDN|INV|22237202|LOCUS|310029061|112111|2016-03-04|2016-03-05||||10827961202751|NA||CAD|CAD||USD|58.44|58.44||43.59|58.44|58.44||43.59
C310|137970010|SALE-INV-CDN|INV|22241555|LOCUS|434153947|112111|2016-03-04|2016-03-05||||10827690501008|NA||CAD|CAD||USD|22.04|22.04||16.44|22.04|22.04||16.44
C310|368558010|SALE-INV-CDN|INV|22243695|LOCUS|410724941|112111|2016-03-04|2016-03-05||||10827911613183|601022475017||CAD|CAD|USD|USD|4.71|4.71|3.68|3.68|4.71|4.71|3.68|3.68
C310|298211004|SALE-INV-CDN|INV|22240471|LOCUS|410751325|112111|2016-03-04|2016-03-05||||10827961202341|FOC11XX0225||CAD|CAD||USD|8.64|8.64||6.44|8.64|8.64||6.44
U125|961726001|SALE-INV-USD|INV|6797852|SmartBorder|138538104|112121|2016-03-04|2016-03-05||||30071102874|03042016||USD|USD|CAD|USD|267.4|267.4|374.76|267.4|267.4|267.4|374.76|267.4
C310|150235100|SALE-INV-CDN|INV|22247601|LOCUS|410743722|112111|2016-03-04|2016-03-05||||10827690355136|5031628477||CAD|CAD||USD|18.25|18.25||13.61|18.25|18.25||13.61
C310|238410050|SALE-INV-CDN|INV|22246856|LOCUS|451368613|112111|2016-03-04|2016-03-05||||10827690603739|23362||CAD|CAD||USD|1805.96|1805.96||1347.03|1805.96|1805.96||1347.03
C310|288736010|SALE-INV-CDN|INV|22235515|LOCUS|458845019|112111|2016-03-04|2016-03-05||||10827690642417|NA||CAD|CAD||USD|30.44|30.44||22.7|30.44|30.44||22.7
C310|136615005|SALE-INV-CDN|INV|22236627|LOCUS|530606161|112111|2016-03-04|2016-03-05||||10827961209393|173566||CAD|CAD||USD|29.4|29.4||21.93|29.4|29.4||21.93
C310|126706004|SALE-INV-CDN|INV|22239761|LOCUS|458843970|112111|2016-03-04|2016-03-05||||10827690591906|3560999547||CAD|CAD||USD|567.94|567.94||423.61|567.94|567.94||423.61
C310|206805035|SALE-INV-CDN|INV|22235772|LOCUS|410750985|112111|2016-03-04|2016-03-05||||10827690607904|493841257027||CAD|CAD||USD|1780.79|1780.79||1328.25|1780.79|1780.79||1328.25
C310|345016008|SALE-INV-CDN|INV|22236457|LOCUS|451362420|112111|2016-03-04|2016-03-05||||10827690262884|4241050||CAD|CAD||USD|33.34|33.34||24.87|33.34|33.34||24.87
C310|341560010|SALE-INV-CDN|INV|22237230|LOCUS|547015297|112111|2016-03-04|2016-03-05||||10827175252711|NA||CAD|CAD||USD|73.45|73.45||54.78|73.45|73.45||54.78
C310|165548010|SALE-INV-CDN|INV|22243186|LOCUS|410737469|112111|2016-03-04|2016-03-05||||10827911720058|114456629151||CAD|CAD|USD|USD|13.77|13.77|10.76|10.76|13.77|13.77|10.76|10.76
C310|165548010|SALE-INV-CDN|INV|22243205|LOCUS|410737516|112111|2016-03-04|2016-03-05||||10827911720786|114456637040||CAD|CAD|USD|USD|8.87|8.87|6.93|6.93|8.87|8.87|6.93|6.93
C310|165548010|SALE-INV-CDN|INV|22243625|LOCUS|410750020|112111|2016-03-04|2016-03-05||||10827911823655|114456975449||CAD|CAD|USD|USD|3.78|3.78|2.95|2.95|3.78|3.78|2.95|2.95
C310|368667020|SALE-INV-CDN|INV|22247414|LOCUS|310024687|112111|2016-03-04|2016-03-05||||10827690173944|24BR1069363||CAD|CAD||USD|143.71|143.71||107.19|143.71|143.71||107.19
U125|904477001|SALE-INV-USD|INV|6797874|SmartBorder|138538139|112121|2016-03-04|2016-03-05||||30071013410|UQ26351||USD|USD||USD|14.35|14.35||14.35|14.35|14.35||14.35
C310|272711400|SALE-INV-CDN|INV|22247898|LOCUS|410751370|112111|2016-03-04|2016-03-05||||10827911831289|0625165837||CAD|CAD||USD|7.91|7.91||5.9|7.91|7.91||5.9
C165|331741010|SALE-INV-CDN|INV|707172|LOCUS|815818033|112111|2016-03-04|2016-03-05||||10827690486010|S CHAFE||CAD|CAD||USD|53.64|53.64||40.01|53.64|53.64||40.01
C310|341977010|SALE-INV-CDN|INV|22236717|LOCUS|530605818|112111|2016-03-04|2016-03-05||||10827961198174|70070479ACTION||CAD|CAD||USD|24.44|24.44||18.23|24.44|24.44||18.23
C310|288334010|SALE-INV-CDN|INV|22242220|LOCUS|745432185|112111|2016-03-04|2016-03-05||||10827689892054|0055002674||CAD|CAD|USD|USD|7540.41|7540.41|5868.02|5868.02|7540.41|7540.41|5868.02|5868.02
C310|341570010|SALE-INV-CDN|INV|22236449|LOCUS|451363268|112111|2016-03-04|2016-03-05||||10827690248088|220588||CAD|CAD|USD|USD|186.32|186.32|145|145|186.32|186.32|145|145
C310|317259010|SALE-INV-CDN|INV|22237981|LOCUS|515000993|112111|2016-03-04|2016-03-05||||10827690578464|NS||CAD|CAD||USD|4112.69|4112.69||3067.57|4112.69|4112.69||3067.57
C310|329580005|SALE-INV-CDN|INV|22237604|LOCUS|458835738|112111|2016-03-04|2016-03-05||||10827690259173|87844098||CAD|CAD|USD|USD|31.65|31.65|25.22|25.22|31.65|31.65|25.22|25.22
C310|165548010|SALE-INV-CDN|INV|22243640|LOCUS|410750067|112111|2016-03-04|2016-03-05||||10827911824042|114456982683||CAD|CAD|USD|USD|5.05|5.05|3.95|3.95|5.05|5.05|3.95|3.95
U125|906606001|SALE-INV-USD|INV|6797970|SmartBorder|138538254|112121|2016-03-04|2016-03-05||||30071108152|16036761998||USD|USD||USD|29|29||29|29|29||29
C310|297717040|SALE-INV-CDN|INV|22235528|LOCUS|458832160|112111|2016-03-04|2016-03-05||||10827961166713|49001226||CAD|CAD||USD|131.26|131.26||97.9|131.26|131.26||97.9
C310|345016008|SALE-INV-CDN|INV|22236455|LOCUS|451362405|112111|2016-03-04|2016-03-05||||10827690262691|4241869||CAD|CAD||USD|33.34|33.34||24.87|33.34|33.34||24.87
C310|136467010|SALE-INV-CDN|INV|22241383|LOCUS|426252378|112111|2016-03-04|2016-03-05||||10827690180910|NA||CAD|CAD||USD|22.04|22.04||16.44|22.04|22.04||16.44
C310|214063010|SALE-INV-CDN|INV|22236095|LOCUS|458835146|112111|2016-03-04|2016-03-05||||10827690226128|00L27199||CAD|CAD|USD|USD|123.87|123.87|96.77|96.77|123.87|123.87|96.77|96.77
C310|348843020|SALE-INV-CDN|INV|22236465|LOCUS|451365603|112111|2016-03-04|2016-03-05||||10827690371784|3047799||CAD|CAD|USD|USD|311.63|311.63|248.31|248.31|311.63|311.63|248.31|248.31
C310|216020010|SALE-INV-CDN|INV|22244137|LOCUS|310030429|112111|2016-03-04|2016-03-05||||10827961208450|NA||CAD|CAD||USD|56.61|56.61||42.22|56.61|56.61||42.22
U125|921294001|SALE-INV-USD|INV|6798016|SmartBorder|138538310|112121|2016-03-04|2016-03-05||||30075443332|DNCTMO2766093||USD|USD||USD|34.58|34.58||34.58|34.58|34.58||34.58
C310|137178030|SALE-INV-CDN|INV|22236000|LOCUS|458839225|112111|2016-03-04|2016-03-05||||10827690404830|624190||CAD|CAD|USD|USD|3171.98|3171.98|2527.47|2527.47|3171.98|3171.98|2527.47|2527.47
C310|345486010|SALE-INV-CDN|INV|22236740|LOCUS|530605901|112111|2016-03-04|2016-03-05||||10827961201738|509856||CAD|CAD||USD|33.76|33.76||25.18|33.76|33.76||25.18
C310|348761025|SALE-INV-CDN|INV|22236747|LOCUS|530605796|112111|2016-03-04|2016-03-05||||10827961201716|11791392||CAD|CAD|USD|USD|63.58|63.58|49.42|49.42|63.58|63.58|49.42|49.42
C310|294827100|SALE-INV-CDN|INV|22242029|LOCUS|458491437|112111|2016-03-04|2016-03-05||||10827678804511|89696478||CAD|CAD||USD|236.88|236.88||176.68|236.88|236.88||176.68
C310|119789030|SALE-INV-CDN|INV|22242227|LOCUS|235772029|112111|2016-03-04|2016-03-05||||10827689650519|W95022666||CAD|CAD||USD|126.78|126.78||94.56|126.78|126.78||94.56
C310|160626010|SALE-INV-CDN|INV|22236654|LOCUS|530605776|112111|2016-03-04|2016-03-05||||10827961197903|138025||CAD|CAD|USD|USD|46.2|46.2|35.63|35.63|46.2|46.2|35.63|35.63
C310|125263010|SALE-INV-CDN|INV|22237325|LOCUS|310030248|112111|2016-03-04|2016-03-05||||10827961208074|TRACEY SHAY||CAD|CAD||USD|53.26|53.26||39.73|53.26|53.26||39.73
C310|135279010|SALE-INV-CDN|INV|22239789|LOCUS|458840261|112111|2016-03-04|2016-03-05||||10827690475994|63777396||CAD|CAD||USD|111.26|111.26||82.99|111.26|111.26||82.99
C310|165548010|SALE-INV-CDN|INV|22243319|LOCUS|410740554|112111|2016-03-04|2016-03-05||||10827911748118|114456686048||CAD|CAD|USD|USD|10.07|10.07|7.87|7.87|10.07|10.07|7.87|7.87
C310|152622010|SALE-INV-CDN|INV|22240344|LOCUS|245472507|112111|2016-03-04|2016-03-05||||10827690586783|A16H6120A||CAD|CAD||USD|579.35|579.35||432.13|579.35|579.35||432.13
C310|138216200|SALE-INV-CDN|INV|22240355|LOCUS|410752186|112111|2016-03-04|2016-03-05||||10827176184572|NA||CAD|CAD||USD|20.68|20.68||15.42|20.68|20.68||15.42
C310|157712010|SALE-INV-CDN|INV|22240501|LOCUS|438573929|112111|2016-03-04|2016-03-05||||10827690239361|2009365||CAD|CAD||USD|305.65|305.65||227.98|305.65|305.65||227.98
C310|220162010|SALE-INV-CDN|INV|22245603|LOCUS|451365678|112111|2016-03-04|2016-03-05||||10827690477257|1281524||CAD|CAD||USD|24.35|24.35||18.16|24.35|24.35||18.16
C310|220162010|SALE-INV-CDN|INV|22245605|LOCUS|451365731|112111|2016-03-04|2016-03-05||||10827690477510|2210551586||CAD|CAD||USD|20.61|20.61||15.37|20.61|20.61||15.37
C310|141330010|SALE-INV-CDN|INV|22238192|LOCUS|815819259|112111|2016-03-04|2016-03-05||||10827961209280|S SHAN||CAD|CAD||USD|95.69|95.69||71.37|95.69|95.69||71.37
C310|298658010|SALE-INV-CDN|INV|22247516|LOCUS|320850332|112111|2016-03-04|2016-03-05||||10827171653820|6201588775||CAD|CAD|USD|USD|9452.24|9452.24|7531.67|7531.67|9452.24|9452.24|7531.67|7531.67
C165|345046040|SALE-INV-CDN|INV|707089|LOCUS|515995640|112111|2016-03-04|2016-03-05||||10827689768509|N590752220||CAD|CAD||USD|60.36|60.36||45.02|60.36|60.36||45.02
C310|359488010|SALE-INV-CDN|INV|22240128|LOCUS|801745699|112111|2016-03-04|2016-03-05||||10827173869971|60000039109||CAD|CAD|USD|USD|5243.38|5243.38|4177.99|4177.99|5243.38|5243.38|4177.99|4177.99
C310|364147040|SALE-INV-CDN|INV|22242038|LOCUS|436511589|112111|2016-03-04|2016-03-05||||41657751703148|13000107612016||CAD|CAD|USD|USD|0.85|0.85|0.65|0.65|0.85|0.85|0.65|0.65
C310|288334010|SALE-INV-CDN|INV|22242231|LOCUS|745433215|112111|2016-03-04|2016-03-05||||10827690164636|0055002721||CAD|CAD|USD|USD|2970.74|2970.74|2311.86|2311.86|2970.74|2970.74|2311.86|2311.86
C310|140541010|SALE-INV-CDN|INV|22235645|LOCUS|815818856|112111|2016-03-04|2016-03-05||||10827961205117|NA||CAD|CAD||USD|29.14|29.14||21.73|29.14|29.14||21.73
C310|133735010|SALE-INV-CDN|INV|22236658|LOCUS|310030558|112111|2016-03-04|2016-03-05||||10827961201545|NONMERCH||CAD|CAD||USD|14.38|14.38||10.73|14.38|14.38||10.73
C310|294449010|SALE-INV-CDN|INV|22236479|LOCUS|458835911|112111|2016-03-04|2016-03-05||||10827690265592|234400||CAD|CAD||USD|33.34|33.34||24.87|33.34|33.34||24.87
C310|158368010|SALE-INV-CDN|INV|22240505|LOCUS|438573131|112111|2016-03-04|2016-03-05||||10827690081339|1602056||CAD|CAD||USD|327.78|327.78||244.48|327.78|327.78||244.48
C310|119789030|SALE-INV-CDN|INV|22243223|LOCUS|235772661|112111|2016-03-04|2016-03-05||||10827690153325|8500084195||CAD|CAD||USD|150.1|150.1||111.96|150.1|150.1||111.96
C310|156131010|SALE-INV-CDN|INV|22245435|LOCUS|310024766|112111|2016-03-04|2016-03-05||||58552700303454|850008409030||CAD|CAD||USD|8.63|8.63||6.44|8.63|8.63||6.44
U125|915893001|SALE-INV-USD|INV|6798058|SmartBorder|138538361|112121|2016-03-04|2016-03-05||||30071109648|21969||USD|USD||USD|28.5|28.5||28.5|28.5|28.5||28.5
U125|950396001|SALE-INV-USD|INV|6798068|SmartBorder|138538374|112121|2016-03-04|2016-03-05||||30071109408|44280||USD|USD|CAD|USD|44.2|44.2|61.66|44.2|44.2|44.2|61.66|44.2
C310|273045010|SALE-INV-CDN|INV|22247916|LOCUS|410730608|112111|2016-03-04|2016-03-05||||10827689787487|CR9531174A||CAD|CAD|USD|USD|23.92|23.92|18.69|18.69|23.92|23.92|18.69|18.69
C165|334413010|SALE-INV-CDN|INV|707193|LOCUS|830362806|112111|2016-03-04|2016-03-05||||10827690695854|K117845||CAD|CAD||USD|745.29|745.29||555.9|745.29|745.29||555.9
C310|200755100|SALE-INV-CDN|INV|22244337|LOCUS|410742570|112111|2016-03-04|2016-03-05||||10827690273503|125616||CAD|CAD||USD|418.33|418.33||312.02|418.33|418.33||312.02
C310|326894020|SALE-INV-CDN|INV|22246760|LOCUS|458841881|112111|2016-03-04|2016-03-05||||10827690467404|600007409||CAD|CAD||USD|560.65|560.65||418.18|560.65|560.65||418.18
C310|160551010|SALE-INV-CDN|INV|22236760|LOCUS|615949340|112111|2016-03-04|2016-03-05||||10827689927102|504965||CAD|CAD||USD|24.68|24.68||18.41|24.68|24.68||18.41
C310|308338010|SALE-INV-CDN|INV|22237428|LOCUS|727341706|112111|2016-03-04|2016-03-05||||10827690350698|3046548S14||CAD|CAD||USD|1321.87|1321.87||985.96|1321.87|1321.87||985.96
C310|288334010|SALE-INV-CDN|INV|22242234|LOCUS|745433268|112111|2016-03-04|2016-03-05||||10827690133148|0055002687||CAD|CAD|USD|USD|1199.82|1199.82|933.71|933.71|1199.82|1199.82|933.71|933.71
C310|133735030|SALE-INV-CDN|INV|22236490|LOCUS|310023778|112111|2016-03-04|2016-03-05||||10827689796707|NONMERCH||CAD|CAD||USD|14.38|14.38||10.73|14.38|14.38||10.73
C310|140541010|SALE-INV-CDN|INV|22240375|LOCUS|310030211|112111|2016-03-04|2016-03-05||||10827961207346|6550035||CAD|CAD||USD|45.51|45.51||33.94|45.51|45.51||33.94
C310|166239280|SALE-INV-CDN|INV|22239654|LOCUS|451362076|112111|2016-03-04|2016-03-05||||10827690242015|28074603||CAD|CAD||USD|138.12|138.12||103.02|138.12|138.12||103.02
C310|165548010|SALE-INV-CDN|INV|22243386|LOCUS|410740680|112111|2016-03-04|2016-03-05||||10827911749313|114456707156||CAD|CAD|USD|USD|18.89|18.89|14.76|14.76|18.89|18.89|14.76|14.76
C165|352577010|SALE-INV-CDN|INV|707197|LOCUS|830361424|112111|2016-03-04|2016-03-05||||10827911369198|317827||CAD|CAD||USD|154.6|154.6||115.31|154.6|154.6||115.31
C310|227479010|SALE-INV-CDN|INV|22235490|LOCUS|458845918|112111|2016-03-04|2016-03-05||||10827690663981|4526764827||CAD|CAD||USD|20.79|20.79||15.51|20.79|20.79||15.51
C310|158838260|SALE-INV-CDN|INV|22246874|LOCUS|615950460|112111|2016-03-04|2016-03-05||||10827690566905|213443717||CAD|CAD||USD|53.81|53.81||40.14|53.81|53.81||40.14
C310|345016003|SALE-INV-CDN|INV|22237035|LOCUS|842309671|112111|2016-03-04|2016-03-05||||10827690092310|9385882||CAD|CAD||USD|1225.92|1225.92||914.39|1225.92|1225.92||914.39
